tech,id,rho,angle,w,a,we,ae,mt,error
none,4.0,0.3,307.6391641937759,61.24420998886467,231.4871699525438,42.46887448366292,371.8820342123266,1.270524024963379,0
none,4.0,0.3,35.832577570126425,61.24420998886444,243.74603464944465,67.15633539424957,364.9991873770161,0.86769700050354,0
none,4.0,0.3,339.1646475390776,61.24420998886467,254.49160243351915,37.546735683941534,358.44812461983344,1.100841999053955,0
none,4.0,0.3,6.832337772615822,61.24420998886444,260.66844915682987,43.373404885407666,333.4540293089987,0.9343669414520264,0
none,4.0,0.3,173.16766222738408,61.244209988864895,260.66844915683004,11.01466638668315,289.7933724702918,0.8342850208282471,0
none,4.0,0.3,200.83535246092245,61.24420998886467,254.4916024335192,21.656328994360777,281.4440928555159,0.7337970733642578,0
none,4.0,0.3,144.16742242987357,61.24420998886444,243.74603464944443,20.627533033578047,261.87405271701965,1.1015098094940186,0
none,4.0,0.3,232.3608358062241,61.24420998886467,231.4871699525437,36.14913517761492,261.60409317442014,0.9507870674133301,0
none,4.0,0.3,109.41000060152122,61.24420998886444,221.67131882688324,14.394846170660935,285.7773211503593,1.2343640327453613,0
none,4.0,0.3,270.0,61.24420998886467,217.89899599350963,4.050502003245242,315.0,0.8672370910644531,0
none,4.0,0.3,307.6391641937759,61.24420998886467,231.4871699525438,39.777813174182796,370.2982894180256,0.9701440334320068,0
none,4.0,0.3,35.832577570126425,61.24420998886444,243.74603464944465,58.6446423788502,378.0151605374392,0.7186989784240723,0
none,4.0,0.3,339.1646475390776,61.24420998886467,254.49160243351915,49.56417407084438,353.3702650805248,0.9339120388031006,0
none,4.0,0.3,6.832337772615822,61.24420998886444,260.66844915682987,40.23456145292759,323.0491865631413,0.8841288089752197,0
none,4.0,0.3,173.16766222738408,61.244209988864895,260.66844915683004,22.453591139898872,283.15879246607716,0.9013500213623047,0
none,4.0,0.3,200.83535246092245,61.24420998886467,254.4916024335192,14.444367267282278,264.43958922246594,0.9330379962921143,0
none,4.0,0.3,144.16742242987357,61.24420998886444,243.74603464944443,38.914241695674995,275.56596292568116,0.891970157623291,0
none,4.0,0.3,232.3608358062241,61.24420998886467,231.4871699525437,35.60557774492675,274.1332690175377,1.0100929737091064,0
none,4.0,0.3,109.41000060152122,61.24420998886444,221.67131882688324,10.065161208968512,279.61511946795594,0.884300947189331,0
none,4.0,0.3,270.0,61.24420998886467,217.89899599350963,5.949497996754758,299.0,0.7839131355285645,0
none,6.0,0.1,307.6391641937759,14.581954759253449,231.4871699525438,43.98549012439766,367.24485648675335,11.87323808670044,14
none,6.0,0.1,35.832577570126425,14.581954759253676,243.74603464944465,54.95109332306612,377.5202601060242,2.760891914367676,1
none,6.0,0.1,339.1646475390776,14.581954759253449,254.49160243351915,52.36799324529891,355.4627168590561,2.0774459838867188,1
none,6.0,0.1,6.832337772615822,14.581954759253222,260.66844915682987,33.80131279781072,326.5037396502027,1.7770640850067139,0
none,6.0,0.1,173.16766222738408,14.581954759253676,260.66844915683004,13.398540055981082,297.6953771670998,1.5014240741729736,0
none,6.0,0.1,200.83535246092245,14.581954759253676,254.4916024335192,14.0470331600819,272.8093963365908,1.2679948806762695,0
none,6.0,0.1,144.16742242987357,14.581954759253222,243.74603464944443,20.404187527398168,254.21933336668212,2.977846145629883,2
none,6.0,0.1,232.3608358062241,14.581954759253449,231.4871699525437,34.22322041132454,253.5445866916245,1.576185941696167,0
none,6.0,0.1,109.41000060152122,14.581954759253676,221.67131882688324,23.044766014111072,286.20782205729336,4.5823400020599365,5
none,6.0,0.1,270.0,14.581954759253449,217.89899599350963,3.050502003245242,320.0,4.860471963882446,5
none,5.0,0.2,307.6391641937759,29.63429515590201,231.4871699525438,41.60987293294614,370.84184685071375,1.4541449546813965,0
none,5.0,0.2,35.832577570126425,29.634295155902237,243.74603464944465,60.040792207916574,374.186817440654,2.342717170715332,1
none,5.0,0.2,339.1646475390776,29.634295155902237,254.49160243351915,52.40964365453763,349.23450540738514,1.421534776687622,0
none,5.0,0.2,6.832337772615822,29.63429515590269,260.66844915682987,30.227795330997797,332.1042376470591,1.4575750827789307,0
