tech,id,rho,angle,w,a,we,ae,mt,error
mouse,4.0,0.3,171.81818181818178,51.03684165738741,765.5526248608082,-14.0464375714,750.380389336228,1.156986951828003,0
mouse,4.0,0.3,335.45454545454544,51.03684165738741,765.5526248608082,3.98757784593,754.3690609264412,0.6173720359802246,0
mouse,4.0,0.3,139.0909090909091,51.036841657387185,765.5526248608082,-2.51869568941,768.1827853530756,0.8536269664764404,0
mouse,4.0,0.3,302.7272727272727,51.03684165738741,765.5526248608082,8.61888422495,771.9008198905807,0.6478960514068604,0
mouse,4.0,0.3,106.36363636363633,51.036841657387185,765.5526248608081,-1.87362470898,770.3767209912234,0.9802989959716797,1
mouse,4.0,0.3,270.0,51.036841657387185,765.5526248608082,-1.7763124304,768.0,1.321702003479004,1
mouse,4.0,0.3,73.63636363636364,51.03684165738696,765.5526248608081,-6.11056232509,758.5730613492395,0.8041958808898926,0
mouse,4.0,0.3,237.27272727272725,51.03684165738741,765.5526248608081,-7.19704116557,753.395552519397,0.7811620235443115,0
mouse,4.0,0.3,40.90909090909091,51.03684165738741,765.5526248608082,6.66035533038,763.850065587768,0.6672601699829102,0
mouse,4.0,0.3,204.54545454545453,51.03684165738741,765.5526248608081,12.6548453952,784.0143120926348,0.7337439060211182,0
mouse,6.0,0.1,171.81818181818178,12.151628966044427,765.5526248608082,1.93940276297,768.6241198049046,0.9532029628753662,0
mouse,6.0,0.1,335.45454545454544,12.151628966044427,765.5526248608082,-0.402978192142,766.9463049227029,1.1013610363006592,0
mouse,6.0,0.1,139.0909090909091,12.151628966044882,765.5526248608082,-4.13108367852,761.6837057051141,1.4255688190460205,0
mouse,6.0,0.1,302.7272727272727,12.151628966044882,765.5526248608082,1.22935626935,763.7306230154512,1.2436721324920654,0
mouse,6.0,0.1,106.36363636363633,12.151628966044427,765.5526248608081,-0.922143137139,765.9141306306533,1.055905818939209,0
mouse,6.0,0.1,270.0,12.151628966044427,765.5526248608082,0.223687569596,766.0,1.047389030456543,0
mouse,6.0,0.1,73.63636363636364,12.151628966044882,765.5526248608081,-3.51381596109,762.5253285467878,1.2499890327453613,0
mouse,6.0,0.1,237.27272727272725,12.151628966044882,765.5526248608081,-2.57130191055,760.0044115554554,1.1857471466064453,0
mouse,6.0,0.1,40.90909090909091,12.151628966044427,765.5526248608082,0.766608724876,763.9014267366856,1.3001530170440674,0
mouse,6.0,0.1,204.54545454545453,12.151628966044427,765.5526248608081,3.04290329304,770.6636348734718,1.0510618686676025,0
mouse,3.0,0.6,171.81818181818178,109.36466069440121,765.5526248608082,-3.29433412298,763.1057532424068,0.4924449920654297,0
mouse,3.0,0.6,335.45454545454544,109.36466069440166,765.5526248608082,-28.9450017874,733.0252913246435,0.4814431667327881,0
mouse,3.0,0.6,139.0909090909091,109.36466069440144,765.5526248608082,-10.8301075499,716.0947597012536,0.6336419582366943,0
