id,rho,angle,w,a,we,ae,mt,error
6.0,0.1,232.3608358062241,14.581954759253449,231.4871699525437,32.88779058148586,257.3898920200473,1.2630908489227295,0
6.0,0.1,109.41000060152122,14.581954759253676,221.67131882688324,19.442995265990525,279.83036992142286,0.9843761920928955,0
6.0,0.1,270.0,14.581954759253449,217.89899599350963,3.050502003245242,319.0,1.1011018753051758,0
4.0,0.3,307.6391641937759,61.24420998886467,231.4871699525438,42.696987798322496,364.9565700986708,0.5897719860076904,0
4.0,0.3,35.832577570126425,61.24420998886444,243.74603464944465,41.393977155405686,394.18550658964193,0.6844220161437988,0
4.0,0.3,339.1646475390776,61.24420998886467,254.49160243351915,48.40632868379801,374.7337673822762,0.8011069297790527,0
4.0,0.3,6.832337772615822,61.24420998886444,260.66844915682987,25.501231477075077,339.53038482486113,0.6672101020812988,0
4.0,0.3,173.16766222738408,61.244209988864895,260.66844915683004,18.600961428909798,300.0792508363977,0.6840898990631104,0
4.0,0.3,200.83535246092245,61.24420998886467,254.4916024335192,0.36939681939113606,253.0085670037702,0.7668030261993408,0
4.0,0.3,144.16742242987357,61.24420998886444,243.74603464944443,14.910106519544392,233.7277106295122,0.8180310726165771,0
4.0,0.3,232.3608358062241,61.24420998886467,231.4871699525437,43.26946254781147,255.64516306465293,0.7337419986724854,0
4.0,0.3,109.41000060152122,61.24420998886444,221.67131882688324,33.581015191638976,299.6179277693699,0.7342901229858398,0
4.0,0.3,270.0,61.24420998886467,217.89899599350963,8.050502003245242,333.0,1.000553846359253,1
3.0,0.6,307.6391641937759,131.23759283328127,231.4871699525438,42.811044455652286,375.02279794696784,0.6731488704681396,0
3.0,0.6,35.832577570126425,131.23759283328127,243.74603464944465,38.736471538274046,398.5549926936645,0.5509841442108154,0
3.0,0.6,339.1646475390776,131.2375928332815,254.49160243351915,94.50858168059433,332.01425625345763,0.6343939304351807,0
3.0,0.6,6.832337772615822,131.23759283328172,260.66844915682987,42.064796708141174,277.6137832791277,0.7003390789031982,0
3.0,0.6,173.16766222738408,131.2375928332815,260.66844915683004,11.92978401428994,287.56964666541853,0.5840408802032471,0
3.0,0.6,200.83535246092245,131.2375928332815,254.4916024335192,30.59756532732488,291.71726968716524,0.5669050216674805,0
3.0,0.6,144.16742242987357,131.23759283328172,243.74603464944443,8.78016484199461,243.5450351655662,0.6008191108703613,0
3.0,0.6,232.3608358062241,131.2375928332815,231.4871699525437,15.875896969730357,206.89776861746887,0.6837649345397949,0
3.0,0.6,109.41000060152122,131.23759283328127,221.67131882688324,9.077634008497592,253.54828463093736,0.5674278736114502,0
3.0,0.6,270.0,131.23759283328127,217.89899599350963,1.9494979967547577,309.0,0.6338841915130615,0
4.0,0.3,307.6391641937759,61.24420998886467,231.4871699525438,57.8500957973539,343.9918387053208,0.9900031089782715,1
4.0,0.3,35.832577570126425,61.24420998886444,243.74603464944465,55.717548679716344,357.88167734745025,0.9183349609375,0
4.0,0.3,339.1646475390776,61.24420998886467,254.49160243351915,48.49712297695942,356.2157346642181,0.8174700736999512,0
4.0,0.3,6.832337772615822,61.24420998886444,260.66844915682987,23.43765353662644,340.2029876186969,0.867419958114624,0
4.0,0.3,173.16766222738408,61.244209988864895,260.66844915683004,4.22452459231179,314.37790677791736,0.767880916595459,0
4.0,0.3,200.83535246092245,61.24420998886467,254.4916024335192,6.354436507325575,274.2396246031214,0.8170099258422852,0
4.0,0.3,144.16742242987357,61.24420998886444,243.74603464944443,16.215738040199042,238.0971967335348,0.8177130222320557,0
4.0,0.3,232.3608358062241,61.24420998886467,231.4871699525437,31.43830409431739,246.5519934244025,0.7334589958190918,0
4.0,0.3,109.41000060152122,61.24420998886444,221.67131882688324,33.64427788494043,289.1449412851435,0.7346770763397217,0
4.0,0.3,270.0,61.24420998886467,217.89899599350963,9.949497996754758,320.0,0.9502260684967041,0
5.0,0.2,307.6391641937759,29.63429515590201,231.4871699525438,39.844942327749074,387.19612637245126,0.9739727973937988,0
5.0,0.2,35.832577570126425,29.634295155902237,243.74603464944465,56.79786785095816,378.37526692785315,1.1012001037597656,0
5.0,0.2,339.1646475390776,29.634295155902237,254.49160243351915,49.07604567048261,356.3065289573795,0.9343059062957764,0
5.0,0.2,6.832337772615822,29.63429515590269,260.66844915682987,42.61843512222552,320.1482718901642,1.0013411045074463,0
5.0,0.2,173.16766222738408,29.634295155902237,260.66844915683004,8.315083062803865,293.7237830763592,0.8676109313964844,0
5.0,0.2,200.83535246092245,29.634295155902237,254.4916024335192,6.214498330241494,270.0055771621362,0.8337609767913818,0
5.0,0.2,144.16742242987357,29.634295155902237,243.74603464944443,34.500479859063034,261.2443582446034,1.0012331008911133,1
5.0,0.2,232.3608358062241,29.634295155902237,231.4871699525437,32.41136230236396,266.91256243565607,0.8670480251312256,0
5.0,0.2,109.41000060152122,29.634295155902237,221.67131882688324,26.098960548629417,283.153627522775,0.9510838985443115,0
5.0,0.2,270.0,29.63429515590201,217.89899599350963,2.9494979967547583,319.0,0.9678211212158203,0
6.0,0.1,307.6391641937759,14.581954759253449,231.4871699525438,43.98549012439766,376.40515528057,1.5251319408416748,0
6.0,0.1,35.832577570126425,14.581954759253676,243.74603464944465,53.780255843412576,378.6910975856777,1.5516350269317627,0
6.0,0.1,339.1646475390776,14.581954759253449,254.49160243351915,52.50043794769905,356.0416395525793,1.096203088760376,0
6.0,0.1,6.832337772615822,14.581954759253222,260.66844915682987,27.487028522445367,333.4540293089987,1.1346218585968018,0
6.0,0.1,173.16766222738408,14.581954759253676,260.66844915683004,5.8534284984275775,310.84098672150964,1.0344321727752686,0
6.0,0.1,200.83535246092245,14.581954759253676,254.4916024335192,11.4664529811889,278.54947938789996,1.3011820316314697,0
6.0,0.1,144.16742242987357,14.581954759253222,243.74603464944443,24.636912747186678,255.65975892833794,1.6348438262939453,2
6.0,0.1,232.3608358062241,14.581954759253449,231.4871699525437,35.082221962041324,261.1009390413375,2.283140182495117,2
6.0,0.1,109.41000060152122,14.581954759253676,221.67131882688324,17.781366465314484,280.38739621495984,1.8042309284210205,2
6.0,0.1,270.0,14.581954759253449,217.89899599350963,0.05050200324524212,316.0,1.4015510082244873,0
4.0,0.3,307.6391641937759,61.24420998886467,231.4871699525438,40.58988722113606,377.4922701459464,0.9736330509185791,1
4.0,0.3,35.832577570126425,61.24420998886444,243.74603464944465,61.843291003219235,369.5457764113962,0.6844170093536377,0
4.0,0.3,339.1646475390776,61.24420998886467,254.49160243351915,49.11020260503735,347.9025649086999,0.6675698757171631,0
4.0,0.3,6.832337772615822,61.24420998886444,260.66844915682987,25.299900127977285,344.9387236211556,0.7003800868988037,0
4.0,0.3,173.16766222738408,61.244209988864895,260.66844915683004,25.468884118359515,296.9815908885908,1.0346839427947998,0
4.0,0.3,200.83535246092245,61.24420998886467,254.4916024335192,17.611363614382423,260.62535631273306,0.8502719402313232,0
4.0,0.3,144.16742242987357,61.24420998886444,243.74603464944443,19.14086489609995,253.00225331120635,0.9350681304931641,1
4.0,0.3,232.3608358062241,61.24420998886467,231.4871699525437,22.257803650697927,247.64563249393683,0.8166680335998535,0
4.0,0.3,109.41000060152122,61.24420998886444,221.67131882688324,5.906364167311042,261.533552954117,0.8346290588378906,0
4.0,0.3,270.0,61.24420998886467,217.89899599350963,4.949497996754758,297.0,0.8006918430328369,0
5.0,0.2,307.6391641937759,29.63429515590201,231.4871699525438,40.63681472489957,378.46532835399296,1.007591962814331,0
5.0,0.2,35.832577570126425,29.634295155902237,243.74603464944465,56.12193080271967,378.46578523626494,1.0678198337554932,0
5.0,0.2,339.1646475390776,29.634295155902237,254.49160243351915,41.773289650242695,365.346053058189,1.167680025100708,0
5.0,0.2,6.832337772615822,29.63429515590269,260.66844915682987,34.67524694074437,338.69763416660066,1.2183141708374023,0
5.0,0.2,173.16766222738408,29.634295155902237,260.66844915683004,3.9865958328087903,305.99545848783544,0.9004409313201904,0
5.0,0.2,200.83535246092245,29.634295155902237,254.4916024335192,6.040403218602643,274.6369587103218,0.900702953338623,0
5.0,0.2,144.16742242987357,29.634295155902237,243.74603464944443,31.708180200930286,255.25537680533463,1.0349550247192383,0
5.0,0.2,232.3608358062241,29.634295155902237,231.4871699525437,31.599288255410695,263.2953704218928,1.0004010200500488,0
5.0,0.2,109.41000060152122,29.634295155902237,221.67131882688324,25.820447401860957,287.04336149759877,0.9679040908813477,0
5.0,0.2,270.0,29.63429515590201,217.89899599350963,2.949497996754758,318.0,0.9677059650421143,0
6.0,0.1,307.6391641937759,14.581954759253449,231.4871699525438,45.20686329690656,374.75428133270276,1.4372210502624512,1
6.0,0.1,35.832577570126425,14.581954759253676,243.74603464944465,52.15879366493337,378.6910975856777,1.3012309074401855,0
6.0,0.1,339.1646475390776,14.581954759253449,254.49160243351915,51.5658315562142,358.8454587270338,1.0345509052276611,0
6.0,0.1,6.832337772615822,14.581954759253222,260.66844915682987,34.91317570024737,327.0207806538819,1.2344670295715332,0
6.0,0.1,173.16766222738408,14.581954759253676,260.66844915683004,7.203220160367221,303.01676291978004,1.005751132965088,0
6.0,0.1,200.83535246092245,14.581954759253676,254.4916024335192,10.755085585265585,275.83645450660686,1.1295628547668457,0
6.0,0.1,144.16742242987357,14.581954759253222,243.74603464944443,23.826181657947078,253.67819035944484,0.9842700958251953,0
6.0,0.1,232.3608358062241,14.581954759253449,231.4871699525437,31.666417408976972,257.0744479020187,1.5850160121917725,0
6.0,0.1,109.41000060152122,14.581954759253676,221.67131882688324,21.436949826801783,281.1596729619638,0.9675688743591309,0
6.0,0.1,270.0,14.581954759253449,217.89899599350963,3.050502003245242,319.0,1.117833137512207,0
4.0,0.3,307.6391641937759,61.24420998886467,231.4871699525438,37.288139325401495,384.3910084056414,0.7733330726623535,0
4.0,0.3,35.832577570126425,61.24420998886444,243.74603464944465,57.1579742413721,379.5461044075067,0.7344770431518555,0
4.0,0.3,339.1646475390776,61.24420998886467,254.49160243351915,47.06689471042882,358.53891891299486,0.834385871887207,0
4.0,0.3,6.832337772615822,61.24420998886444,260.66844915682987,27.487028522445367,342.0744063585837,0.8676280975341797,0
4.0,0.3,173.16766222738408,61.244209988864895,260.66844915683004,14.112326334490081,302.58208888544715,0.7172949314117432,0
4.0,0.3,200.83535246092245,61.24420998886467,254.4916024335192,10.622640882865458,267.2509018716044,0.8169770240783691,0
4.0,0.3,144.16742242987357,61.24420998886444,243.74603464944443,19.187107471922285,248.09359104317932,0.7845380306243896,0
4.0,0.3,232.3608358062241,61.24420998886467,231.4871699525437,42.229275186198635,263.79200035081755,0.8170979022979736,0
4.0,0.3,109.41000060152122,61.24420998886444,221.67131882688324,29.700731296749968,295.68383126111405,0.8345990180969238,0
4.0,0.3,270.0,61.24420998886467,217.89899599350963,0.05050200324524212,323.0,0.7836761474609375,0
3.0,0.6,307.6391641937759,131.23759283328127,231.4871699525438,66.3795063551134,333.51631173146814,0.5561830997467041,0
3.0,0.6,35.832577570126425,131.23759283328127,243.74603464944465,34.731025511131335,372.2032820285279,0.5508987903594971,0
3.0,0.6,339.1646475390776,131.2375928332815,254.49160243351915,67.57159796448873,354.31236494669366,0.5176451206207275,0
3.0,0.6,6.832337772615822,131.23759283328172,260.66844915682987,38.9991480964715,317.5814111688403,0.6839370727539062,0
3.0,0.6,173.16766222738408,131.2375928332815,260.66844915683004,23.849152360779602,288.47100607022145,0.6673388481140137,0
3.0,0.6,200.83535246092245,131.2375928332815,254.4916024335192,12.18531385179617,268.1780147884053,0.6503629684448242,0
3.0,0.6,144.16742242987357,131.23759283328172,243.74603464944443,40.49142814156482,266.87716697992425,0.551002025604248,0
3.0,0.6,232.3608358062241,131.2375928332815,231.4871699525437,23.908677598565212,261.1680681949037,0.6332931518554688,0
3.0,0.6,109.41000060152122,131.23759283328127,221.67131882688324,31.0300343372908,287.04336149759877,0.5841958522796631,0
3.0,0.6,270.0,131.23759283328127,217.89899599350963,20.949497996754758,302.0,0.6502649784088135,0
5.0,0.2,307.6391641937759,29.63429515590201,231.4871699525438,49.414540247121415,375.90852535164544,0.9074819087982178,0
5.0,0.2,35.832577570126425,29.634295155902237,243.74603464944465,60.1313105163283,366.53013124708366,0.8673791885375977,0
5.0,0.2,339.1646475390776,29.634295155902237,254.49160243351915,51.21014785825254,349.05291682106224,1.251335859298706,0
5.0,0.2,6.832337772615822,29.63429515590269,260.66844915682987,31.69655137268894,330.3563693611918,1.151695966720581,0
5.0,0.2,173.16766222738408,29.634295155902237,260.66844915683004,7.244403645040367,305.7163462436593,0.9002251625061035,0
5.0,0.2,200.83535246092245,29.634295155902237,254.4916024335192,13.070776359358334,280.063008472908,0.8339998722076416,0
5.0,0.2,144.16742242987357,29.634295155902237,243.74603464944443,23.916699966358802,254.66995806550787,1.201794147491455,0
5.0,0.2,232.3608358062241,29.634295155902237,231.4871699525437,29.65317183931757,253.72577250252053,1.01698899269104,0
5.0,0.2,109.41000060152122,29.634295155902237,221.67131882688324,23.880305454416455,281.9952124022692,1.0512349605560303,0
5.0,0.2,270.0,29.63429515590201,217.89899599350963,3.050502003245242,323.0,0.9844679832458496,0
6.0,0.1,307.6391641937759,14.581954759253449,231.4871699525438,44.233805088859995,377.1298985241542,1.203691005706787,0
6.0,0.1,35.832577570126425,14.581954759253676,243.74603464944465,49.50128804780173,381.7087095932233,1.2845370769500732,0
6.0,0.1,339.1646475390776,14.581954759253449,254.49160243351915,45.60250950934348,368.1915226418823,1.3012609481811523,0
6.0,0.1,6.832337772615822,14.581954759253222,260.66844915682987,34.55628256099288,333.4540293089987,1.2179741859436035,0
6.0,0.1,173.16766222738408,14.581954759253676,260.66844915683004,11.92978401428994,297.9333059266027,1.0842788219451904,0
6.0,0.1,200.83535246092245,14.581954759253676,254.4916024335192,10.755085585265585,271.87478994510593,1.2557401657104492,0
6.0,0.1,144.16742242987357,14.581954759253222,243.74603464944443,23.916699966358802,253.76870866785652,1.1631009578704834,0
6.0,0.1,232.3608358062241,14.581954759253449,231.4871699525437,32.20997484166515,256.28257550486813,1.1514708995819092,0
6.0,0.1,109.41000060152122,14.581954759253676,221.67131882688324,20.772298306531365,282.32753816240427,1.1512501239776611,0
6.0,0.1,270.0,14.581954759253449,217.89899599350963,4.050502003245242,320.0,1.234544038772583,0
3.0,0.6,307.6391641937759,131.23759283328127,231.4871699525438,38.82495661593899,375.77426704451284,1.1246511936187744,2
3.0,0.6,35.832577570126425,131.23759283328127,243.74603464944465,47.15567940202872,385.1789131428275,0.8014798164367676,1
3.0,0.6,339.1646475390776,131.2375928332815,254.49160243351915,73.73898902173417,352.9729309733245,0.7341580390930176,0
3.0,0.6,6.832337772615822,131.23759283328172,260.66844915682987,10.850268470568862,320.53717636555604,0.6669900417327881,0
3.0,0.6,173.16766222738408,131.2375928332815,260.66844915683004,43.5789862861951,284.2798275170496,0.5673279762268066,0
3.0,0.6,200.83535246092245,131.2375928332815,254.4916024335192,37.10565313316402,262.58536338886415,0.6503551006317139,0
3.0,0.6,144.16742242987357,131.23759283328172,243.74603464944443,8.110393991035963,258.05161014993325,0.684196949005127,0
3.0,0.6,232.3608358062241,131.2375928332815,231.4871699525437,42.229275186198635,244.92132112633794,0.6671109199523926,0
3.0,0.6,109.41000060152122,131.23759283328127,221.67131882688324,21.319874520133567,287.3029744844977,0.7010760307312012,0
3.0,0.6,270.0,131.23759283328127,217.89899599350963,9.949497996754758,302.0,0.5502009391784668,0
6.0,0.1,307.6391641937759,14.581954759253449,231.4871699525438,45.388049107802615,377.0158418668244,1.220641851425171,0
6.0,0.1,35.832577570126425,14.581954759253676,243.74603464944465,52.74421240476014,378.3309911952637,1.30104398727417,0
6.0,0.1,339.1646475390776,14.581954759253449,254.49160243351915,47.69496128787469,362.3606452974116,1.1510040760040283,0
6.0,0.1,6.832337772615822,14.581954759253222,260.66844915682987,31.577586992937444,333.69195806850183,1.1344819068908691,0
6.0,0.1,173.16766222738408,14.581954759253676,260.66844915683004,10.062951348671152,302.77883416027703,1.2847340106964111,0
6.0,0.1,200.83535246092245,14.581954759253676,254.4916024335192,11.11076928322724,273.74400272807566,1.0841631889343262,0
6.0,0.1,144.16742242987357,14.581954759253222,243.74603464944443,24.72743105559841,255.16485849692282,1.0510268211364746,0
6.0,0.1,232.3608358062241,14.581954759253449,231.4871699525437,31.485231598080905,256.1685188475384,1.1556580066680908,0
6.0,0.1,109.41000060152122,14.581954759253676,221.67131882688324,21.329324600068283,280.4412088283265,1.0634400844573975,0
6.0,0.1,270.0,14.581954759253449,217.89899599350963,4.050502003245242,322.0,1.1203479766845703,0
6.0,0.1,307.6391641937759,14.581954759253449,231.4871699525438,43.8043043135016,380.43164641988886,1.1536109447479248,0
6.0,0.1,35.832577570126425,14.581954759253676,243.74603464944465,49.50128804780173,382.7447530318757,0.9892020225524902,0
6.0,0.1,339.1646475390776,14.581954759253449,254.49160243351915,44.53545841545851,369.25857373576724,1.079625129699707,0
6.0,0.1,6.832337772615822,14.581954759253222,260.66844915682987,35.787109843181014,332.5800951660651,1.2678630352020264,0
6.0,0.1,173.16766222738408,14.581954759253676,260.66844915683004,10.579992352350297,298.5281278253603,1.151127815246582,0
6.0,0.1,200.83535246092245,14.581954759253676,254.4916024335192,13.782143755281647,276.9035056004918,1.2012200355529785,0
6.0,0.1,144.16742242987357,14.581954759253222,243.74603464944443,24.862225096599516,256.786320675402,2.20210599899292,1
6.0,0.1,232.3608358062241,14.581954759253449,231.4871699525437,32.277103995231414,258.1146352636315,2.290037155151367,1
6.0,0.1,109.41000060152122,14.581954759253676,221.67131882688324,22.04778873370545,282.1028376290026,1.03023099899292,0
6.0,0.1,270.0,14.581954759253449,217.89899599350963,0.05050200324524212,317.0,1.2222669124603271,0
5.0,0.2,307.6391641937759,29.63429515590201,231.4871699525438,45.025677486010494,374.6871521791365,1.074167013168335,0
5.0,0.2,35.832577570126425,29.634295155902237,243.74603464944465,48.105138218735355,382.5194406824629,0.9678041934967041,0
5.0,0.2,339.1646475390776,29.634295155902237,254.49160243351915,58.81944369253141,356.26487854814076,0.867717981338501,0
5.0,0.2,6.832337772615822,29.63429515590269,260.66844915682987,35.709328948102666,319.03640898772767,0.9677917957305908,0
5.0,0.2,173.16766222738408,29.634295155902237,260.66844915683004,15.02744396209687,292.01709827516504,1.0507190227508545,0
5.0,0.2,200.83535246092245,29.634295155902237,254.4916024335192,20.68007219363721,278.6402736810614,1.2178571224212646,0
5.0,0.2,144.16742242987357,29.634295155902237,243.74603464944443,19.502938129746845,257.6875700730534,1.101639986038208,0
5.0,0.2,232.3608358062241,29.634295155902237,231.4871699525437,35.69290854829577,255.73901807217996,1.0501339435577393,0
5.0,0.2,109.41000060152122,29.634295155902237,221.67131882688324,27.14975044240179,290.08810595218233,1.768787145614624,1
5.0,0.2,270.0,29.63429515590201,217.89899599350963,0.05050200324524212,321.0,0.9506878852844238,0
6.0,0.1,307.6391641937759,14.581954759253449,231.4871699525438,43.44193269170949,378.3512716966631,0.941227912902832,0
6.0,0.1,35.832577570126425,14.581954759253676,243.74603464944465,54.14036223382652,377.6550541470252,1.1802339553833008,0
6.0,0.1,339.1646475390776,14.581954759253449,254.49160243351915,51.78907055177573,356.9762459440641,1.3345880508422852,0
6.0,0.1,6.832337772615822,14.581954759253222,260.66844915682987,34.03924155731372,327.1397450336334,1.2891550064086914,0
6.0,0.1,173.16766222738408,14.581954759253676,260.66844915683004,13.796616679908727,297.5352293026752,1.0965628623962402,0
6.0,0.1,200.83535246092245,14.581954759253676,254.4916024335192,9.688034491380614,269.294209766213,1.1388270854949951,0
6.0,0.1,144.16742242987357,14.581954759253222,243.74603464944443,24.27680635677274,252.37255883879013,1.0797760486602783,0
6.0,0.1,232.3608358062241,14.581954759253449,231.4871699525437,35.263407772937384,260.3090666441869,1.1888339519500732,0
6.0,0.1,109.41000060152122,14.581954759253676,221.67131882688324,24.21263121455166,287.42949987110063,1.0135810375213623,0
6.0,0.1,270.0,14.581954759253449,217.89899599350963,1.0505020032452421,321.0,1.0678210258483887,0
3.0,0.6,307.6391641937759,131.23759283328127,231.4871699525438,34.39569055522256,397.81958909908116,0.6573159694671631,0
3.0,0.6,35.832577570126425,131.23759283328127,243.74603464944465,35.22395909931341,410.44440410702344,0.6008810997009277,0
3.0,0.6,339.1646475390776,131.2375928332815,254.49160243351915,34.470533630002784,394.186406491819,0.7179818153381348,1
3.0,0.6,6.832337772615822,131.23759283328172,260.66844915682987,67.44548426362206,316.5335709386782,1.3173160552978516,1
3.0,0.6,173.16766222738408,131.2375928332815,260.66844915683004,41.1996986911651,230.06389931902646,0.7509629726409912,0
3.0,0.6,200.83535246092245,131.2375928332815,254.4916024335192,12.7567430706354,245.35012728556862,0.7504000663757324,0
3.0,0.6,144.16742242987357,131.23759283328172,243.74603464944443,38.14975318225773,270.5687491924753,0.6677570343017578,0
3.0,0.6,232.3608358062241,131.2375928332815,231.4871699525437,6.91698563661246,241.0088866443489,0.7335860729217529,0
3.0,0.6,109.41000060152122,131.23759283328127,221.67131882688324,9.571397608733049,244.5565889474172,0.6508839130401611,0
3.0,0.6,270.0,131.23759283328127,217.89899599350963,13.94949799675476,294.0,0.8004670143127441,0
3.0,0.6,307.6391641937759,131.23759283328127,231.4871699525438,46.77040644140481,390.96777834314975,0.622905969619751,0
3.0,0.6,35.832577570126425,131.23759283328127,243.74603464944465,66.7057106954239,367.65865983738075,0.7179341316223145,0
3.0,0.6,339.1646475390776,131.2375928332815,254.49160243351915,55.04686119203729,342.10584449878405,0.7675998210906982,0
3.0,0.6,6.832337772615822,131.23759283328172,260.66844915682987,34.441904255509314,316.80351103431843,0.6504230499267578,0
3.0,0.6,173.16766222738408,131.2375928332815,260.66844915683004,11.934370088557877,291.8569504107404,0.5506949424743652,0
3.0,0.6,200.83535246092245,131.2375928332815,254.4916024335192,18.754984835049033,248.4529927993782,0.7002661228179932,0
3.0,0.6,144.16742242987357,131.23759283328172,243.74603464944443,17.116987437850373,223.8621766744029,0.7512500286102295,0
3.0,0.6,232.3608358062241,131.2375928332815,231.4871699525437,2.0516945963796327,216.44064068288046,0.7167079448699951,0
3.0,0.6,109.41000060152122,131.23759283328127,221.67131882688324,1.9090049657538215,229.12417843472522,0.6676509380340576,0
3.0,0.6,270.0,131.23759283328127,217.89899599350963,11.949497996754756,284.0,0.7670950889587402,0
5.0,0.2,307.6391641937759,29.63429515590201,231.4871699525438,45.88467903672728,375.84139619807905,1.141002893447876,0
5.0,0.2,35.832577570126425,29.634295155902237,243.74603464944465,54.27515627482762,374.2773357490658,0.9844281673431396,0
5.0,0.2,339.1646475390776,29.634295155902237,254.49160243351915,45.916542798066416,363.6509353868582,0.9675600528717041,0
5.0,0.2,6.832337772615822,29.63429515590269,260.66844915682987,25.858124616329576,340.00624234386714,1.268589973449707,0
5.0,0.2,173.16766222738408,29.634295155902237,260.66844915683004,7.79804205912472,311.23906334543733,1.0507709980010986,0
5.0,0.2,200.83535246092245,29.634295155902237,254.4916024335192,20.233594202514148,283.5365446340471,1.000959873199463,0
5.0,0.2,144.16742242987357,29.634295155902237,243.74603464944443,25.312849795425176,264.21769451955964,1.0513391494750977,0
5.0,0.2,232.3608358062241,29.634295155902237,231.4871699525437,33.43134801417404,258.9065076607819,1.116905927658081,0
5.0,0.2,109.41000060152122,29.634295155902237,221.67131882688324,24.65258220142037,286.87247357756365,1.0011820793151855,0
5.0,0.2,270.0,29.63429515590201,217.89899599350963,0.05050200324524212,318.0,1.335101842880249,0
