tech,id,rho,angle,w,a,we,ae,mt,error
mouse,5.0,0.2,171.81818181818178,24.69524596325209,765.5526248608082,-6.4061132869,755.7564410604525,1.5371179580688477,0
mouse,5.0,0.2,335.45454545454544,24.695245963251637,765.5526248608082,4.22398375398,763.0499658669845,1.0525398254394531,0
mouse,5.0,0.2,139.0909090909091,24.695245963251864,765.5526248608082,-1.0071965407,768.0323688211752,0.9662430286407471,0
mouse,5.0,0.2,302.7272727272727,24.69524596325209,765.5526248608082,3.69253225455,768.0557495550961,1.134446144104004,0
mouse,5.0,0.2,106.36363636363633,24.695245963251637,765.5526248608081,-0.191240769705,768.449723642226,0.9508378505706787,0
mouse,5.0,0.2,270.0,24.695245963251864,765.5526248608082,0.223687569596,765.0,0.8508901596069336,0
mouse,5.0,0.2,73.63636363636364,24.69524596325209,765.5526248608081,-1.59483001386,763.317384266651,1.1726608276367188,0
mouse,5.0,0.2,237.27272727272725,24.695245963251864,765.5526248608081,-3.35197083009,760.9062497015822,1.3298680782318115,0
mouse,5.0,0.2,40.90909090909091,24.695245963251637,765.5526248608082,-1.24933462588,760.2730953968146,1.2680840492248535,0
mouse,5.0,0.2,204.54545454545453,24.695245963251864,765.5526248608081,1.79665825404,765.1270409319939,1.1190409660339355,0
mouse,4.0,0.3,171.81818181818178,51.03684165738741,765.5526248608082,-5.12527974244,748.1224992019514,1.0236790180206299,0
mouse,4.0,0.3,335.45454545454544,51.03684165738741,765.5526248608082,-2.32244931845,760.2422679115701,0.9535911083221436,0
mouse,4.0,0.3,139.0909090909091,51.036841657387185,765.5526248608082,2.56977365025,764.0023155770946,0.8009860515594482,0
mouse,4.0,0.3,302.7272727272727,51.03684165738741,765.5526248608082,-12.3495591314,755.3180876871394,1.0006749629974365,0
mouse,4.0,0.3,106.36363636363633,51.036841657387185,765.5526248608081,-2.95542438746,751.0725662158432,0.7510960102081299,0
mouse,4.0,0.3,270.0,51.036841657387185,765.5526248608082,-3.7763124304,759.0,0.8145320415496826,0
mouse,4.0,0.3,73.63636363636364,51.03684165738696,765.5526248608081,-1.36623940768,760.8349332057392,0.7371199131011963,0
mouse,4.0,0.3,237.27272727272725,51.03684165738741,765.5526248608081,-5.09506250904,757.601820183553,0.914409875869751,0
mouse,4.0,0.3,40.90909090909091,51.03684165738741,765.5526248608082,-2.91125030649,758.2589855034873,0.8177731037139893,0
mouse,4.0,0.3,204.54545454545453,51.03684165738741,765.5526248608081,1.46004521039,765.0268337963951,0.917323112487793,0
mouse,4.0,0.3,171.81818181818178,51.03684165738741,765.5526248608082,6.0473857948,769.6203236728176,0.9072530269622803,0
mouse,4.0,0.3,335.45454545454544,51.03684165738741,765.5526248608082,-3.2320813138,770.169417891119,1.003525972366333,0
mouse,4.0,0.3,139.0909090909091,51.036841657387185,765.5526248608082,2.72019018215,763.3969825346408,0.8847060203552246,0
mouse,4.0,0.3,302.7272727272727,51.03684165738741,765.5526248608082,-5.13947466462,764.8724892636579,0.8980631828308105,0
mouse,4.0,0.3,106.36363636363633,51.036841657387185,765.5526248608081,-7.97346845994,752.9384102124112,0.8869359493255615,0
mouse,4.0,0.3,270.0,51.036841657387185,765.5526248608082,-4.7763124304,756.0,0.9479148387908936,0
mouse,4.0,0.3,73.63636363636364,51.03684165738696,765.5526248608081,-0.467899786494,757.3929891712129,0.9539999961853027,0
mouse,4.0,0.3,237.27272727272725,51.03684165738741,765.5526248608081,-2.57130191055,763.8494818909402,0.7644309997558594,0
mouse,4.0,0.3,40.90909090909091,51.03684165738741,765.5526248608082,-6.49005395487,756.6447640569437,1.0679821968078613,0
mouse,4.0,0.3,204.54545454545453,51.03684165738741,765.5526248608081,0.134998202029,754.5480700313909,0.9174239635467529,0
mouse,3.0,0.6,171.81818181818178,109.36466069440121,765.5526248608082,12.5491913731,775.4041726337657,0.726240873336792,0
mouse,3.0,0.6,335.45454545454544,109.36466069440166,765.5526248608082,21.1703786221,799.6930567554657,0.6980280876159668,0
mouse,3.0,0.6,139.0909090909091,109.36466069440144,765.5526248608082,-8.16297038003,774.0270042670917,0.7675919532775879,0
mouse,3.0,0.6,302.7272727272727,109.36466069440166,765.5526248608082,-0.753763511684,762.5910671183468,0.6698191165924072,0
