tech,id,rho,angle,w,a,we,ae,mt,error
mouse,6.0,0.1,307.6391641937759,14.581954759253449,231.4871699525438,47.22010886656595,371.94916336589284,1.5872349739074707,0
mouse,6.0,0.1,35.832577570126425,14.581954759253676,243.74603464944465,56.12193080271967,372.5210795295854,1.9354751110076904,0
mouse,6.0,0.1,339.1646475390776,14.581954759253449,254.49160243351915,46.18143220286667,360.93791050556507,1.1676559448242188,0
mouse,6.0,0.1,6.832337772615822,14.581954759253222,260.66844915682987,34.43731818124137,332.6990595458166,1.5183279514312744,0
mouse,6.0,0.1,173.16766222738408,14.581954759253676,260.66844915683004,14.034545439411728,295.7095801217295,1.2178690433502197,0
mouse,6.0,0.1,200.83535246092245,14.581954759253676,254.4916024335192,14.137827453243302,273.0326353321523,1.322437047958374,0
mouse,6.0,0.1,144.16742242987357,14.581954759253222,243.74603464944443,25.403368103836897,257.9128824224663,2.38128399848938,1
mouse,6.0,0.1,232.3608358062241,14.581954759253449,231.4871699525437,34.4044062222206,258.54413603898985,1.5181798934936523,0
mouse,6.0,0.1,109.41000060152122,14.581954759253676,221.67131882688324,20.107646786260947,283.8815417363468,1.3681039810180664,0
mouse,6.0,0.1,270.0,14.581954759253449,217.89899599350963,5.050502003245242,321.0,1.267970085144043,0
mouse,6.0,0.1,307.6391641937759,14.581954759253449,231.4871699525438,42.40174533009666,376.5863410914661,1.1202309131622314,0
mouse,6.0,0.1,35.832577570126425,14.581954759253676,243.74603464944465,52.06827535652165,381.57391555222216,1.4561500549316406,0
mouse,6.0,0.1,339.1646475390776,14.581954759253449,254.49160243351915,51.92151525417586,359.8708594116801,1.101248025894165,0
mouse,6.0,0.1,6.832337772615822,14.581954759253222,260.66844915682987,35.15110445975037,326.6638875146274,1.4679250717163086,0
mouse,6.0,0.1,173.16766222738408,14.581954759253676,260.66844915683004,15.146408341848371,295.3115034978018,1.2300150394439697,0
mouse,6.0,0.1,200.83535246092245,14.581954759253676,254.4916024335192,15.78380124065146,273.388319030114,1.3346037864685059,0
mouse,6.0,0.1,144.16742242987357,14.581954759253222,243.74603464944443,22.06992543846676,256.56100832598923,2.0022292137145996,1
mouse,6.0,0.1,232.3608358062241,14.581954759253449,231.4871699525437,34.29034956489082,257.32276286648096,1.3345119953155518,0
mouse,6.0,0.1,109.41000060152122,14.581954759253676,221.67131882688324,19.110669505855316,280.77353458846176,3.036494016647339,1
mouse,6.0,0.1,270.0,14.581954759253449,217.89899599350963,3.050502003245242,319.0,1.4892148971557617,0
mouse,5.0,0.2,307.6391641937759,29.63429515590201,231.4871699525438,44.41499089975605,377.98890007487114,1.191227912902832,0
mouse,5.0,0.2,35.832577570126425,29.634295155902237,243.74603464944465,55.536512062892896,375.89879792754493,0.9676849842071533,0
mouse,5.0,0.2,339.1646475390776,29.634295155902237,254.49160243351915,44.22142512673557,363.2536012796578,1.0677509307861328,0
mouse,5.0,0.2,6.832337772615822,29.63429515590269,260.66844915682987,24.348185089965288,346.1649648290757,1.034656047821045,0
mouse,5.0,0.2,173.16766222738408,29.634295155902237,260.66844915683004,17.649246390897805,303.84951357804044,0.9673309326171875,0
mouse,5.0,0.2,200.83535246092245,29.634295155902237,254.4916024335192,12.401059372673743,268.62449277952834,1.0510070323944092,0
mouse,5.0,0.2,144.16742242987357,29.634295155902237,243.74603464944443,27.654524754732265,259.48810202512306,1.4351601600646973,0
mouse,5.0,0.2,232.3608358062241,29.634295155902237,231.4871699525437,28.3646695132424,257.00731874845235,0.9335188865661621,0
mouse,5.0,0.2,109.41000060152122,29.634295155902237,221.67131882688324,21.158436680033322,280.1088830681914,1.5354950428009033,0
mouse,5.0,0.2,270.0,29.63429515590201,217.89899599350963,4.050502003245242,319.0,1.1171300411224365,0
mouse,4.0,0.3,307.6391641937759,61.24420998886467,231.4871699525438,45.139734143340284,373.5127065103911,0.9237039089202881,0
mouse,4.0,0.3,35.832577570126425,61.24420998886444,243.74603464944465,63.32995914069735,369.0066002473919,0.7509288787841797,0
mouse,4.0,0.3,339.1646475390776,61.24420998886467,254.49160243351915,46.53711590082832,347.80427714085454,0.9013400077819824,0
mouse,4.0,0.3,6.832337772615822,61.24420998886444,260.66844915682987,35.62696197875637,331.3904513685501,0.6337630748748779,0
mouse,4.0,0.3,173.16766222738408,61.244209988864895,260.66844915683004,14.748331717920726,296.18543764073553,0.801124095916748,0
mouse,4.0,0.3,200.83535246092245,61.24420998886467,254.4916024335192,7.198248605649018,263.9589542967881,0.8000328540802002,0
mouse,4.0,0.3,144.16742242987357,61.24420998886444,243.74603464944443,31.61962873575151,255.61745003898145,0.6845030784606934,0
mouse,4.0,0.3,232.3608358062241,61.24420998886467,231.4871699525437,44.28944825962155,271.00618272854115,0.8171639442443848,0
mouse,4.0,0.3,109.41000060152122,61.24420998886444,221.67131882688324,26.592724148864875,297.7948611285936,0.7179551124572754,0
mouse,4.0,0.3,270.0,61.24420998886467,217.89899599350963,3.050502003245242,322.0,0.9001538753509521,0
mouse,6.0,0.1,307.6391641937759,14.581954759253449,231.4871699525438,42.65006029455898,375.90852535164544,1.9918899536132812,1
mouse,6.0,0.1,35.832577570126425,14.581954759253676,243.74603464944465,54.14036223382652,378.24047288685205,1.4973249435424805,0
mouse,6.0,0.1,339.1646475390776,14.581954759253449,254.49160243351915,48.05064498583635,360.71467151000354,1.0340890884399414,0
