tech,id,rho,angle,w,a,we,ae,mt,error
eye,4.0,0.3,171.81818181818178,51.03684165738741,765.5526248608082,-5.28035943277,748.9636233795271,1.0730900764465332,0
eye,4.0,0.3,335.45454545454544,51.03684165738741,765.5526248608082,20.2607466267,778.4135026524124,0.997683048248291,0
eye,4.0,0.3,139.0909090909091,51.036841657387185,765.5526248608082,-11.2850240604,770.1492010123375,1.5359139442443848,1
eye,4.0,0.3,302.7272727272727,51.03684165738741,765.5526248608082,-3.69699570104,752.1954120089971,0.8164410591125488,0
eye,4.0,0.3,106.36363636363633,51.036841657387185,765.5526248608081,-3.18401499364,760.0428774858759,0.902195930480957,0
eye,4.0,0.3,270.0,51.036841657387185,765.5526248608082,-6.7763124304,754.0,0.7366690635681152,0
eye,4.0,0.3,73.63636363636364,51.03684165738696,765.5526248608081,0.948774399481,758.2993401941663,0.9633209705352783,0
eye,4.0,0.3,237.27272727272725,51.03684165738741,765.5526248608081,-17.2314989462,746.9078627099298,0.8841609954833984,0
eye,4.0,0.3,40.90909090909091,51.03684165738741,765.5526248608082,-7.24397007179,741.1298841230748,0.9021420478820801,0
eye,4.0,0.3,204.54545454545453,51.03684165738741,765.5526248608081,-7.53606760756,751.5613629710268,0.8731648921966553,0
eye,3.0,0.6,171.81818181818178,109.36466069440121,765.5526248608082,26.68493881,795.7698608244775,0.8231420516967773,0
eye,3.0,0.6,335.45454545454544,109.36466069440166,765.5526248608082,16.5006063434,806.5906893421543,0.7302191257476807,0
eye,3.0,0.6,139.0909090909091,109.36466069440144,765.5526248608082,-26.0478213348,746.0679369308363,0.8339638710021973,0
eye,3.0,0.6,302.7272727272727,109.36466069440166,765.5526248608082,-17.1010883152,729.7215947246351,0.7346079349517822,0
eye,3.0,0.6,106.36363636363633,109.36466069440098,765.5526248608081,-18.6501978746,720.9162333703257,0.6212160587310791,0
eye,3.0,0.6,270.0,109.36466069440098,765.5526248608082,-25.7763124304,718.0,0.7006931304931641,0
eye,3.0,0.6,73.63636363636364,109.36466069440121,765.5526248608081,-36.2428609653,704.5677336717546,0.5501599311828613,0
eye,3.0,0.6,237.27272727272725,109.36466069440144,765.5526248608081,-0.767625618297,729.001510418395,0.8671810626983643,0
eye,3.0,0.6,40.90909090909091,109.36466069440166,765.5526248608082,-42.3588112474,720.1706737219735,0.5366289615631104,0
eye,3.0,0.6,204.54545454545453,109.36466069440121,765.5526248608081,-13.8032844394,710.1123010314727,0.6645879745483398,0
eye,4.0,0.3,171.81818181818178,51.03684165738741,765.5526248608082,-3.15840171074,749.8111299831348,1.0877208709716797,1
eye,4.0,0.3,335.45454545454544,51.03684165738741,765.5526248608082,-3.05307220885,757.334362820557,0.8997151851654053,0
eye,4.0,0.3,139.0909090909091,51.036841657387185,765.5526248608082,-6.14702702928,756.8465417377616,0.8520479202270508,0
eye,4.0,0.3,302.7272727272727,51.03684165738741,765.5526248608082,-9.46691155537,753.4561371326926,0.9832251071929932,0
eye,4.0,0.3,106.36363636363633,51.036841657387185,765.5526248608081,8.61163324658,762.5784704974488,0.9720048904418945,0
eye,4.0,0.3,270.0,51.036841657387185,765.5526248608082,8.2236875696,781.0,0.8143870830535889,0
eye,4.0,0.3,73.63636363636364,51.03684165738696,765.5526248608081,3.26378820664,774.725016048703,0.8828198909759521,0
eye,4.0,0.3,237.27272727272725,51.03684165738741,765.5526248608081,4.82053639615,770.4023770159073,0.8520679473876953,0
eye,4.0,0.3,40.90909090909091,51.03684165738741,765.5526248608082,-0.289973913279,766.9244250341026,0.9164071083068848,0
eye,4.0,0.3,204.54545454545453,51.03684165738741,765.5526248608081,15.125930307,785.9483696895489,1.3049359321594238,1
eye,3.0,0.6,171.81818181818178,109.36466069440121,765.5526248608082,-10.3590166284,740.6372546077561,0.7429778575897217,0
eye,3.0,0.6,335.45454545454544,109.36466069440166,765.5526248608082,-35.4058141949,721.77991303238,0.7309780120849609,0
eye,3.0,0.6,139.0909090909091,109.36466069440144,765.5526248608082,-9.41949724158,723.5972273810265,0.7342641353607178,0
eye,3.0,0.6,302.7272727272727,109.36466069440166,765.5526248608082,0.805263976285,753.9315726346481,0.7365789413452148,0
eye,3.0,0.6,106.36363636363633,109.36466069440098,765.5526248608081,-22.3658630642,736.9538927666989,0.7314960956573486,0
eye,3.0,0.6,270.0,109.36466069440098,765.5526248608082,13.2236875696,759.0,0.7003958225250244,0
eye,3.0,0.6,73.63636363636364,109.36466069440121,765.5526248608081,-32.633479677,750.3867943973017,1.0681631565093994,1
eye,3.0,0.6,237.27272727272725,109.36466069440144,765.5526248608081,-9.48077366198,725.2147143451036,0.716810941696167,0
eye,3.0,0.6,40.90909090909091,109.36466069440166,765.5526248608082,-15.6562707727,740.4254956976381,0.6175270080566406,0
eye,3.0,0.6,204.54545454545453,109.36466069440121,765.5526248608081,-20.1707084069,734.0205439849907,0.6838850975036621,0
