tech,id,rho,angle,w,a,we,ae,mt,error
none,6.0,0.1,171.81818181818178,12.151628966044427,765.5526248608082,-4.28415556486,761.6953697117381,2.0286219120025635,1
none,6.0,0.1,335.45454545454544,12.151628966044427,765.5526248608082,-2.5588552265,758.5018058902119,1.9522650241851807,1
none,6.0,0.1,139.0909090909091,12.151628966044882,765.5526248608082,0.755607980319,763.850065587768,3.558013916015625,3
none,6.0,0.1,302.7272727272727,12.151628966044882,765.5526248608082,-0.753763511684,766.7344398181046,2.464240074157715,2
none,6.0,0.1,106.36363636363633,12.151628966044427,765.5526248608081,-5.15614289153,759.0833845122615,1.7547590732574463,0
none,6.0,0.1,270.0,12.151628966044427,765.5526248608082,0.223687569596,761.0,1.6763758659362793,0
none,6.0,0.1,73.63636363636364,12.151628966044882,765.5526248608081,-2.72176024123,761.9087214824439,1.8913991451263428,0
none,6.0,0.1,237.27272727272725,12.151628966044882,765.5526248608081,6.32128962192,768.4169468837671,1.5274779796600342,0
none,6.0,0.1,40.90909090909091,12.151628966044427,765.5526248608082,-3.21391682771,768.1827853530755,3.162353038787842,3
none,6.0,0.1,204.54545454545453,12.151628966044427,765.5526248608081,0.808224289332,762.8923619282831,2.0353379249572754,1
none,3.0,0.6,171.81818181818178,109.36466069440121,765.5526248608082,-14.1696051316,750.3931541882921,0.8198168277740479,0
none,3.0,0.6,335.45454545454544,109.36466069440166,765.5526248608082,9.00854963881,764.9694369932923,0.9026980400085449,0
none,3.0,0.6,139.0909090909091,109.36466069440144,765.5526248608082,14.808516457,785.9649140100072,0.7991080284118652,0
none,3.0,0.6,302.7272727272727,109.36466069440166,765.5526248608082,-26.5320103141,763.3111514245868,0.6841650009155273,0
none,3.0,0.6,106.36363636363633,109.36466069440098,765.5526248608081,5.85546103059,741.0284666691056,1.0343010425567627,0
none,3.0,0.6,270.0,109.36466069440098,765.5526248608082,16.2236875696,792.0,1.0010640621185303,0
none,3.0,0.6,73.63636363636364,109.36466069440121,765.5526248608081,9.6293417109,787.076118000833,0.7573719024658203,0
none,3.0,0.6,237.27272727272725,109.36466069440144,765.5526248608081,32.9361692549,811.7334175957151,1.2291889190673828,0
none,3.0,0.6,40.90909090909091,109.36466069440166,765.5526248608082,4.39127314989,806.2179025282456,0.8006851673126221,0
none,3.0,0.6,204.54545454545453,109.36466069440121,765.5526248608081,-6.1536237961,756.8829561707007,0.905803918838501,0
none,3.0,0.6,171.81818181818178,109.36466069440121,765.5526248608082,-30.7247048191,711.065778911505,0.7530288696289062,0
none,3.0,0.6,335.45454545454544,109.36466069440166,765.5526248608082,11.4796345506,748.8110618187152,0.6842961311340332,0
none,3.0,0.6,139.0909090909091,109.36466069440144,765.5526248608082,17.8351816692,789.4960234243214,0.700531005859375,0
none,3.0,0.6,302.7272727272727,109.36466069440166,765.5526248608082,-1.42019425794,779.404586019459,0.7007999420166016,0
none,3.0,0.6,106.36363636363633,109.36466069440098,765.5526248608081,14.2011538345,766.6290101945509,0.8841919898986816,0
none,3.0,0.6,270.0,109.36466069440098,765.5526248608082,-10.7763124304,769.0,0.6673159599304199,0
none,3.0,0.6,73.63636363636364,109.36466069440121,765.5526248608081,-37.3778025944,708.8097448279123,0.817357063293457,0
none,3.0,0.6,237.27272727272725,109.36466069440144,765.5526248608081,-14.4048152813,718.1863837181809,0.9021048545837402,0
none,3.0,0.6,40.90909090909091,109.36466069440166,765.5526248608082,-29.5624296323,715.9883704885664,1.4001891613006592,1
none,3.0,0.6,204.54545454545453,109.36466069440121,765.5526248608081,13.4856754212,749.8209009496686,0.8402440547943115,0
none,6.0,0.1,171.81818181818178,12.151628966044427,765.5526248608082,-1.31469123922,765.6546554792617,4.864350080490112,5
none,6.0,0.1,335.45454545454544,12.151628966044427,765.5526248608082,1.91050278092,765.7000598836973,2.0073180198669434,1
none,6.0,0.1,139.0909090909091,12.151628966044882,765.5526248608082,-0.352335806754,767.074841566003,2.047461986541748,1
none,6.0,0.1,302.7272727272727,12.151628966044882,765.5526248608082,1.46938437143,766.6738552048092,1.9112601280212402,1
none,6.0,0.1,106.36363636363633,12.151628966044427,765.5526248608081,-2.55939652753,763.880849380334,1.765075922012329,0
none,6.0,0.1,270.0,12.151628966044427,765.5526248608082,2.2236875696,766.0,1.446958065032959,0
none,6.0,0.1,73.63636363636364,12.151628966044882,765.5526248608081,3.7660999679,770.0338350819526,1.7666540145874023,0
none,6.0,0.1,237.27272727272725,12.151628966044882,765.5526248608081,-0.588182129513,768.9575877012228,2.6684467792510986,1
none,6.0,0.1,40.90909090909091,12.151628966044427,765.5526248608082,-1.70241767901,762.6412329602864,2.3140530586242676,0
none,6.0,0.1,204.54545454545453,12.151628966044427,765.5526248608081,2.62748828004,766.5308899097012,1.6735210418701172,0
none,6.0,0.1,171.81818181818178,12.151628966044427,765.5526248608082,-0.745431886124,769.0510643197244,1.9447250366210938,2
none,6.0,0.1,335.45454545454544,12.151628966044427,765.5526248608082,-2.06463824415,763.3865789106356,2.035581111907959,2
none,6.0,0.1,139.0909090909091,12.151628966044882,765.5526248608082,4.73613353291,767.9314799807661,1.3189160823822021,0
none,6.0,0.1,302.7272727272727,12.151628966044882,765.5526248608082,0.0874900211474,769.6776720074629,1.3529808521270752,0
none,6.0,0.1,106.36363636363633,12.151628966044427,765.5526248608081,-2.55939652753,762.639623849878,1.2489819526672363,0
none,6.0,0.1,270.0,12.151628966044427,765.5526248608082,2.2236875696,766.0,2.4285101890563965,1
none,6.0,0.1,73.63636363636364,12.151628966044882,765.5526248608081,-4.4733089347,762.3578912930367,1.4805870056152344,0
none,6.0,0.1,237.27272727272725,12.151628966044882,765.5526248608081,-5.03447789575,756.6999820374263,1.323354959487915,0
none,6.0,0.1,40.90909090909091,12.151628966044427,765.5526248608082,2.73119092671,762.9438994815132,2.058255910873413,2
none,6.0,0.1,204.54545454545453,12.151628966044427,765.5526248608081,3.45831830604,772.3252949254793,3.6248810291290283,4
none,3.0,0.6,171.81818181818178,109.36466069440121,765.5526248608082,-35.5187323382,692.1423863816224,0.7864789962768555,0
none,3.0,0.6,335.45454545454544,109.36466069440166,765.5526248608082,27.759622027,764.9548505226861,0.7343049049377441,0
none,3.0,0.6,139.0909090909091,109.36466069440144,765.5526248608082,15.7660437121,812.4124821975543,0.7839689254760742,0
none,3.0,0.6,302.7272727272727,109.36466069440166,765.5526248608082,-23.3441293204,766.4384478049338,0.8342640399932861,0
none,3.0,0.6,106.36363636363633,109.36466069440098,765.5526248608081,5.91661438302,751.0885890193795,0.6172420978546143,0
none,3.0,0.6,270.0,109.36466069440098,765.5526248608082,-13.7763124304,765.0,0.68389892578125,0
none,3.0,0.6,73.63636363636364,109.36466069440121,765.5526248608081,-49.3408880884,700.448029220455,0.7507259845733643,0
none,3.0,0.6,237.27272727272725,109.36466069440144,765.5526248608081,42.7888731957,763.4230792467689,0.7507410049438477,0
none,3.0,0.6,40.90909090909091,109.36466069440166,765.5526248608082,18.2992654669,831.8143326733076,0.8175010681152344,0
none,3.0,0.6,204.54545454545453,109.36466069440121,765.5526248608081,-14.8345287366,771.6520688381771,0.6518759727478027,0
none,6.0,0.1,171.81818181818178,12.151628966044427,765.5526248608082,8.1629610908,771.878213807094,1.9449429512023926,0
none,6.0,0.1,335.45454545454544,12.151628966044427,765.5526248608082,-0.324176222791,773.3137288901846,1.70684814453125,0
none,6.0,0.1,139.0909090909091,12.151628966044882,765.5526248608082,4.6352446925,769.896062182602,1.5679798126220703,0
none,6.0,0.1,302.7272727272727,12.151628966044882,765.5526248608082,0.628130838603,770.5189255402939,1.6181120872497559,0
none,6.0,0.1,106.36363636363633,12.151628966044427,765.5526248608081,-0.640410580297,764.8403423539485,1.4358100891113281,0
none,6.0,0.1,270.0,12.151628966044427,765.5526248608082,-0.776312430404,765.0,1.7557268142700195,1
none,6.0,0.1,73.63636363636364,12.151628966044882,765.5526248608081,0.0424233765278,764.558609797107,2.559976100921631,2
none,6.0,0.1,237.27272727272725,12.151628966044882,765.5526248608081,-2.81133001263,762.5887567672445,1.8674299716949463,1
none,6.0,0.1,40.90909090909091,12.151628966044427,765.5526248608082,-0.946668104651,761.3315114923957,2.0220189094543457,1
none,6.0,0.1,204.54545454545453,12.151628966044427,765.5526248608081,4.44675227075,769.2597858957647,1.567979097366333,0
none,3.0,0.6,171.81818181818178,109.36466069440121,765.5526248608082,13.8300249176,754.0741927053012,0.843170166015625,0
none,3.0,0.6,335.45454545454544,109.36466069440166,765.5526248608082,35.745895714,818.007308964403,0.6609718799591064,0
none,3.0,0.6,139.0909090909091,109.36466069440144,765.5526248608082,-14.9133554003,782.793332638116,0.7672650814056396,0
none,3.0,0.6,302.7272727272727,109.36466069440166,765.5526248608082,47.9177721659,803.4512928984036,0.7532658576965332,0
none,3.0,0.6,106.36363636363633,109.36466069440098,765.5526248608081,-29.1885977808,788.5539455392377,0.7827911376953125,0
none,3.0,0.6,270.0,109.36466069440098,765.5526248608082,-12.7763124304,730.0,0.8008670806884766,0
none,3.0,0.6,73.63636363636364,109.36466069440121,765.5526248608081,31.0119082855,776.125667431142,0.7898218631744385,0
